interface_id,transporter_gene,preferred_name,target_label,published_label_for_trace,target_role,evidence_tier,source_database,source_origin,sample_weight,standardization_key,standardized_inchikey,standardized_isomeric_smiles,standardized_connectivity_smiles,murcko_scaffold_smiles,std_molecular_weight,std_xlogp,std_tpsa,std_hbond_donor_count,std_hbond_acceptor_count,std_rotatable_bond_count,std_formal_charge,std_heavy_atom_count,source_record_id,source_url,claim_boundary,preferred_name_normalized,input_standardized_inchikey,derived_standardized_inchikey,derived_isomeric_smiles,derived_connectivity_smiles,standardizer_reproduced_inchikey,inchikey_reproduction_status,exact_scaffold_group,generic_scaffold_group
CAND::T10_AUD_00282,ABCB1,,1,1,candidate_supervised,B_author_curated_no_row_primary_assay,ChEMBL,Daood author-curated ChEMBL records,1.0,GBDJWJGSTCFVGC-UHFFFAOYSA-N,GBDJWJGSTCFVGC-UHFFFAOYSA-N,CN1CCC(=C(c2ccc(F)cc2)c2cc(Cl)cs2)CC1,,c1ccc(C(=C2CCNCC2)c2cccs2)cc1,321.848,5.0681,3.24,,,,,,T10_AUD_00282,https://pmc.ncbi.nlm.nih.gov/articles/PMC12587445/,author-curated candidate; not Tier A direct assay truth,,GBDJWJGSTCFVGC-UHFFFAOYSA-N,GBDJWJGSTCFVGC-UHFFFAOYSA-N,CN1CCC(=C(c2ccc(F)cc2)c2cc(Cl)cs2)CC1,CN1CCC(=C(c2ccc(F)cc2)c2cc(Cl)cs2)CC1,GBDJWJGSTCFVGC-UHFFFAOYSA-N,match,c1ccc(C(=C2CCNCC2)c2cccs2)cc1,C1CCC(C(C2CCCCC2)C2CCCC2)CC1
CAND::T10_AUD_00283,ABCB1,MORPHINE,1,1,candidate_supervised,B_author_curated_no_row_primary_assay,ChEMBL,Daood author-curated ChEMBL records,1.0,BQJCRHHNABKAKU-KBQPJGBKSA-N,BQJCRHHNABKAKU-KBQPJGBKSA-N,CN1CC[C@]23c4c5ccc(O)c4O[C@H]2[C@@H](O)C=C[C@H]3[C@H]1C5,,C1=CC2C3Cc4cccc5c4C2(CCN3)C(C1)O5,285.343,1.1981,52.93,,,,,,T10_AUD_00283,https://pmc.ncbi.nlm.nih.gov/articles/PMC12587445/,author-curated candidate; not Tier A direct assay truth,MORPHINE,BQJCRHHNABKAKU-KBQPJGBKSA-N,BQJCRHHNABKAKU-KBQPJGBKSA-N,CN1CC[C@]23c4c5ccc(O)c4O[C@H]2[C@@H](O)C=C[C@H]3[C@H]1C5,CN1CCC23c4c5ccc(O)c4OC2C(O)C=CC3C1C5,BQJCRHHNABKAKU-KBQPJGBKSA-N,match,C1=CC2C3Cc4cccc5c4C2(CCN3)C(C1)O5,C1CC2CC3CCCC45C(CCCC34)CC(C1)C25
CAND::T10_AUD_00284,ABCB1,ELETRIPTAN,1,1,candidate_supervised,B_author_curated_no_row_primary_assay,ChEMBL,Daood author-curated ChEMBL records,1.0,PWVXXGRKLHYWKM-LJQANCHMSA-N,PWVXXGRKLHYWKM-LJQANCHMSA-N,CN1CCC[C@@H]1Cc1c[nH]c2ccc(CCS(=O)(=O)c3ccccc3)cc12,,O=S(=O)(CCc1ccc2[nH]cc(CC3CCCN3)c2c1)c1ccccc1,382.529,3.821,53.17,,,,,,T10_AUD_00284,https://pmc.ncbi.nlm.nih.gov/articles/PMC12587445/,author-curated candidate; not Tier A direct assay truth,ELETRIPTAN,PWVXXGRKLHYWKM-LJQANCHMSA-N,PWVXXGRKLHYWKM-LJQANCHMSA-N,CN1CCC[C@@H]1Cc1c[nH]c2ccc(CCS(=O)(=O)c3ccccc3)cc12,CN1CCCC1Cc1c[nH]c2ccc(CCS(=O)(=O)c3ccccc3)cc12,PWVXXGRKLHYWKM-LJQANCHMSA-N,match,O=S(=O)(CCc1ccc2[nH]cc(CC3CCCN3)c2c1)c1ccccc1,CC(C)(CCC1CCC2CCC(CC3CCCC3)C2C1)C1CCCCC1
CAND::T10_AUD_00286,ABCB1,MW-150,0,0,candidate_supervised,B_author_curated_no_row_primary_assay,ChEMBL,Daood author-curated ChEMBL records,1.0,CIIVUDIZZJLXCN-UHFFFAOYSA-N,CIIVUDIZZJLXCN-UHFFFAOYSA-N,CN1CCN(c2cc(-c3ccncc3)c(-c3ccc4ccccc4c3)nn2)CC1,,c1ccc2cc(-c3nnc(N4CCNCC4)cc3-c3ccncc3)ccc2c1,381.483,4.1106,45.15,,,,,,T10_AUD_00286,https://pmc.ncbi.nlm.nih.gov/articles/PMC12587445/,author-curated candidate; not Tier A direct assay truth,MW-150,CIIVUDIZZJLXCN-UHFFFAOYSA-N,CIIVUDIZZJLXCN-UHFFFAOYSA-N,CN1CCN(c2cc(-c3ccncc3)c(-c3ccc4ccccc4c3)nn2)CC1,CN1CCN(c2cc(-c3ccncc3)c(-c3ccc4ccccc4c3)nn2)CC1,CIIVUDIZZJLXCN-UHFFFAOYSA-N,match,c1ccc2cc(-c3nnc(N4CCNCC4)cc3-c3ccncc3)ccc2c1,C1CCC(C2CCC(C3CCC4CCCCC4C3)C(C3CCCCC3)C2)CC1
CAND::T10_AUD_00287,ABCB1,,1,1,candidate_supervised,B_author_curated_no_row_primary_assay,ChEMBL,Daood author-curated ChEMBL records,1.0,OCSGNUMYNBZDDW-UHFFFAOYSA-N,OCSGNUMYNBZDDW-UHFFFAOYSA-N,CN1CCN(c2ccc(Nc3nccc(-c4c(-c5cccnc5)nn5c4COCC5)n3)cc2)CC1,,c1cncc(-c2nn3c(c2-c2ccnc(Nc4ccc(N5CCNCC5)cc4)n2)COCC3)c1,468.565,3.4277,84.23,,,,,,T10_AUD_00287,https://pmc.ncbi.nlm.nih.gov/articles/PMC12587445/,author-curated candidate; not Tier A direct assay truth,,OCSGNUMYNBZDDW-UHFFFAOYSA-N,OCSGNUMYNBZDDW-UHFFFAOYSA-N,CN1CCN(c2ccc(Nc3nccc(-c4c(-c5cccnc5)nn5c4COCC5)n3)cc2)CC1,CN1CCN(c2ccc(Nc3nccc(-c4c(-c5cccnc5)nn5c4COCC5)n3)cc2)CC1,OCSGNUMYNBZDDW-UHFFFAOYSA-N,match,c1cncc(-c2nn3c(c2-c2ccnc(Nc4ccc(N5CCNCC5)cc4)n2)COCC3)c1,C1CCC(C2CCC(CC3CCCC(C4C5CCCCC5CC4C4CCCCC4)C3)CC2)CC1
CAND::T10_AUD_00288,ABCB1,,0,0,candidate_supervised,B_author_curated_no_row_primary_assay,ChEMBL,Daood author-curated ChEMBL records,1.0,WQWXQFPAAFJQDX-UHFFFAOYSA-N,WQWXQFPAAFJQDX-UHFFFAOYSA-N,CN1Cc2cc(Cl)ccc2-n2c(nnc2-c2ccc(-c3ccccc3)cc2)C1,,c1ccc(-c2ccc(-c3nnc4n3-c3ccccc3CNC4)cc2)cc1,386.886,5.2001,33.95,,,,,,T10_AUD_00288,https://pmc.ncbi.nlm.nih.gov/articles/PMC12587445/,author-curated candidate; not Tier A direct assay truth,,WQWXQFPAAFJQDX-UHFFFAOYSA-N,WQWXQFPAAFJQDX-UHFFFAOYSA-N,CN1Cc2cc(Cl)ccc2-n2c(nnc2-c2ccc(-c3ccccc3)cc2)C1,CN1Cc2cc(Cl)ccc2-n2c(nnc2-c2ccc(-c3ccccc3)cc2)C1,WQWXQFPAAFJQDX-UHFFFAOYSA-N,match,c1ccc(-c2ccc(-c3nnc4n3-c3ccccc3CNC4)cc2)cc1,C1CCC(C2CCC(C3CCC4CCCC5CCCCC5C43)CC2)CC1
CAND::T10_AUD_00289,ABCB1,,1,1,candidate_supervised,B_author_curated_no_row_primary_assay,ChEMBL,Daood author-curated ChEMBL records,1.0,JYBJDNZBYBDCQS-UHFFFAOYSA-N,JYBJDNZBYBDCQS-UHFFFAOYSA-N,CN1Cc2cc(Cl)ccc2-n2c(nnc2C2CCC(C3=NOCC3)CC2)C1,,c1ccc2c(c1)CNCc1nnc(C3CCC(C4=NOCC4)CC3)n1-2,385.899,3.9162,55.54,,,,,,T10_AUD_00289,https://pmc.ncbi.nlm.nih.gov/articles/PMC12587445/,author-curated candidate; not Tier A direct assay truth,,JYBJDNZBYBDCQS-UHFFFAOYSA-N,JYBJDNZBYBDCQS-UHFFFAOYSA-N,CN1Cc2cc(Cl)ccc2-n2c(nnc2C2CCC(C3=NOCC3)CC2)C1,CN1Cc2cc(Cl)ccc2-n2c(nnc2C2CCC(C3=NOCC3)CC2)C1,JYBJDNZBYBDCQS-UHFFFAOYSA-N,match,c1ccc2c(c1)CNCc1nnc(C3CCC(C4=NOCC4)CC3)n1-2,C1CCC(C2CCC(C3CCC4CCCC5CCCCC5C43)CC2)C1
CAND::T10_AUD_00290,ABCB1,,1,1,candidate_supervised,B_author_curated_no_row_primary_assay,ChEMBL,Daood author-curated ChEMBL records,1.0,WZBGIDQTURYSRO-UHFFFAOYSA-N,WZBGIDQTURYSRO-UHFFFAOYSA-N,CN1Cc2cc(Cl)ccc2-n2c(nnc2C2CCC(Nc3ccccn3)CC2)C1,,c1ccc(NC2CCC(c3nnc4n3-c3ccccc3CNC4)CC2)nc1,408.937,4.3994,58.87,,,,,,T10_AUD_00290,https://pmc.ncbi.nlm.nih.gov/articles/PMC12587445/,author-curated candidate; not Tier A direct assay truth,,WZBGIDQTURYSRO-UHFFFAOYSA-N,WZBGIDQTURYSRO-UHFFFAOYSA-N,CN1Cc2cc(Cl)ccc2-n2c(nnc2C2CCC(Nc3ccccn3)CC2)C1,CN1Cc2cc(Cl)ccc2-n2c(nnc2C2CCC(Nc3ccccn3)CC2)C1,WZBGIDQTURYSRO-UHFFFAOYSA-N,match,c1ccc(NC2CCC(c3nnc4n3-c3ccccc3CNC4)CC2)nc1,C1CCC(CC2CCC(C3CCC4CCCC5CCCCC5C43)CC2)CC1
CAND::T10_AUD_00291,ABCB1,,0,0,candidate_supervised,B_author_curated_no_row_primary_assay,ChEMBL,Daood author-curated ChEMBL records,1.0,JKYMCTSCSIGOHG-UHFFFAOYSA-N,JKYMCTSCSIGOHG-UHFFFAOYSA-N,CN1Cc2cc(Cl)ccc2-n2c(nnc2C2CCC(Oc3ccccc3)CC2)C1,,c1ccc(OC2CCC(c3nnc4n3-c3ccccc3CNC4)CC2)cc1,408.933,4.9713,43.18,,,,,,T10_AUD_00291,https://pmc.ncbi.nlm.nih.gov/articles/PMC12587445/,author-curated candidate; not Tier A direct assay truth,,JKYMCTSCSIGOHG-UHFFFAOYSA-N,JKYMCTSCSIGOHG-UHFFFAOYSA-N,CN1Cc2cc(Cl)ccc2-n2c(nnc2C2CCC(Oc3ccccc3)CC2)C1,CN1Cc2cc(Cl)ccc2-n2c(nnc2C2CCC(Oc3ccccc3)CC2)C1,JKYMCTSCSIGOHG-UHFFFAOYSA-N,match,c1ccc(OC2CCC(c3nnc4n3-c3ccccc3CNC4)CC2)cc1,C1CCC(CC2CCC(C3CCC4CCCC5CCCCC5C43)CC2)CC1
CAND::T10_AUD_00292,ABCB1,,0,0,candidate_supervised,B_author_curated_no_row_primary_assay,ChEMBL,Daood author-curated ChEMBL records,1.0,GWXVEODILAUIES-UHFFFAOYSA-N,GWXVEODILAUIES-UHFFFAOYSA-N,CN1Cc2cc(Cl)ccc2-n2c(nnc2C2CCC(Oc3cnccn3)CC2)C1,,c1ccc2c(c1)CNCc1nnc(C3CCC(Oc4cnccn4)CC3)n1-2,410.909,3.7613,68.96,,,,,,T10_AUD_00292,https://pmc.ncbi.nlm.nih.gov/articles/PMC12587445/,author-curated candidate; not Tier A direct assay truth,,GWXVEODILAUIES-UHFFFAOYSA-N,GWXVEODILAUIES-UHFFFAOYSA-N,CN1Cc2cc(Cl)ccc2-n2c(nnc2C2CCC(Oc3cnccn3)CC2)C1,CN1Cc2cc(Cl)ccc2-n2c(nnc2C2CCC(Oc3cnccn3)CC2)C1,GWXVEODILAUIES-UHFFFAOYSA-N,match,c1ccc2c(c1)CNCc1nnc(C3CCC(Oc4cnccn4)CC3)n1-2,C1CCC(CC2CCC(C3CCC4CCCC5CCCCC5C43)CC2)CC1
CAND::T10_AUD_00293,ABCB1,,1,1,candidate_supervised,B_author_curated_no_row_primary_assay,ChEMBL,Daood author-curated ChEMBL records,1.0,VYCNWLPRJYTMDH-UHFFFAOYSA-N,VYCNWLPRJYTMDH-UHFFFAOYSA-N,CN1Cc2cc(Cl)ccc2-n2c(nnc2C2CCC(c3ccccn3)CC2)C1,,c1ccc(C2CCC(c3nnc4n3-c3ccccc3CNC4)CC2)nc1,393.922,4.7025,46.84,,,,,,T10_AUD_00293,https://pmc.ncbi.nlm.nih.gov/articles/PMC12587445/,author-curated candidate; not Tier A direct assay truth,,VYCNWLPRJYTMDH-UHFFFAOYSA-N,VYCNWLPRJYTMDH-UHFFFAOYSA-N,CN1Cc2cc(Cl)ccc2-n2c(nnc2C2CCC(c3ccccn3)CC2)C1,CN1Cc2cc(Cl)ccc2-n2c(nnc2C2CCC(c3ccccn3)CC2)C1,VYCNWLPRJYTMDH-UHFFFAOYSA-N,match,c1ccc(C2CCC(c3nnc4n3-c3ccccc3CNC4)CC2)nc1,C1CCC(C2CCC(C3CCC4CCCC5CCCCC5C43)CC2)CC1
CAND::T10_AUD_00294,ABCB1,,1,1,candidate_supervised,B_author_curated_no_row_primary_assay,ChEMBL,Daood author-curated ChEMBL records,1.0,YGLZYJJKTLTEJP-UHFFFAOYSA-N,YGLZYJJKTLTEJP-UHFFFAOYSA-N,CN1Cc2cc(Cl)ccc2-n2c(nnc2C2CCC(c3ncccn3)CC2)C1,,c1cnc(C2CCC(c3nnc4n3-c3ccccc3CNC4)CC2)nc1,394.91,4.0975,59.73,,,,,,T10_AUD_00294,https://pmc.ncbi.nlm.nih.gov/articles/PMC12587445/,author-curated candidate; not Tier A direct assay truth,,YGLZYJJKTLTEJP-UHFFFAOYSA-N,YGLZYJJKTLTEJP-UHFFFAOYSA-N,CN1Cc2cc(Cl)ccc2-n2c(nnc2C2CCC(c3ncccn3)CC2)C1,CN1Cc2cc(Cl)ccc2-n2c(nnc2C2CCC(c3ncccn3)CC2)C1,YGLZYJJKTLTEJP-UHFFFAOYSA-N,match,c1cnc(C2CCC(c3nnc4n3-c3ccccc3CNC4)CC2)nc1,C1CCC(C2CCC(C3CCC4CCCC5CCCCC5C43)CC2)CC1
CAND::T10_AUD_00295,ABCB1,,1,1,candidate_supervised,B_author_curated_no_row_primary_assay,ChEMBL,Daood author-curated ChEMBL records,1.0,PDLPRRQAPVNHMK-UHFFFAOYSA-N,PDLPRRQAPVNHMK-UHFFFAOYSA-N,CN1Cc2cc(Cl)ccc2-n2c(nnc2C2CCC(n3nnc4ccccc43)CC2)C1,,c1ccc2c(c1)CNCc1nnc(C3CCC(n4nnc5ccccc54)CC3)n1-2,433.947,4.5097,64.66,,,,,,T10_AUD_00295,https://pmc.ncbi.nlm.nih.gov/articles/PMC12587445/,author-curated candidate; not Tier A direct assay truth,,PDLPRRQAPVNHMK-UHFFFAOYSA-N,PDLPRRQAPVNHMK-UHFFFAOYSA-N,CN1Cc2cc(Cl)ccc2-n2c(nnc2C2CCC(n3nnc4ccccc43)CC2)C1,CN1Cc2cc(Cl)ccc2-n2c(nnc2C2CCC(n3nnc4ccccc43)CC2)C1,PDLPRRQAPVNHMK-UHFFFAOYSA-N,match,c1ccc2c(c1)CNCc1nnc(C3CCC(n4nnc5ccccc54)CC3)n1-2,C1CCC2C(C1)CCC2C1CCC(C2CCC3CCCC4CCCCC4C32)CC1
CAND::T10_AUD_00297,ABCB1,RANITIDINE,1,1,candidate_supervised,B_author_curated_no_row_primary_assay,ChEMBL,Daood author-curated ChEMBL records,1.0,SYNOVMDJYWJCON-UHFFFAOYSA-N,SYNOVMDJYWJCON-UHFFFAOYSA-N,CN=C(C[N+](=O)[O-])NCCSCc1ccc(CN(C)C)o1,,c1ccoc1,314.411,1.469,83.91,,,,,,T10_AUD_00297,https://pmc.ncbi.nlm.nih.gov/articles/PMC12587445/,author-curated candidate; not Tier A direct assay truth,RANITIDINE,SYNOVMDJYWJCON-UHFFFAOYSA-N,SYNOVMDJYWJCON-UHFFFAOYSA-N,CN=C(C[N+](=O)[O-])NCCSCc1ccc(CN(C)C)o1,CN=C(C[N+](=O)[O-])NCCSCc1ccc(CN(C)C)o1,SYNOVMDJYWJCON-UHFFFAOYSA-N,match,c1ccoc1,C1CCCC1
CAND::T10_AUD_00298,ABCB1,CIMETIDINE,1,1,candidate_supervised,B_author_curated_no_row_primary_assay,ChEMBL,Daood author-curated ChEMBL records,1.0,AQIXAKUUQRKLND-UHFFFAOYSA-N,AQIXAKUUQRKLND-UHFFFAOYSA-N,CN=C(NC#N)NCCSCc1[nH]cnc1C,,c1c[nH]cn1,252.347,0.5974,88.89,,,,,,T10_AUD_00298,https://pmc.ncbi.nlm.nih.gov/articles/PMC12587445/,author-curated candidate; not Tier A direct assay truth,CIMETIDINE,AQIXAKUUQRKLND-UHFFFAOYSA-N,AQIXAKUUQRKLND-UHFFFAOYSA-N,CN=C(NC#N)NCCSCc1[nH]cnc1C,CN=C(NC#N)NCCSCc1[nH]cnc1C,AQIXAKUUQRKLND-UHFFFAOYSA-N,match,c1c[nH]cn1,C1CCCC1
CAND::T10_AUD_00299,ABCB1,,1,1,candidate_supervised,B_author_curated_no_row_primary_assay,ChEMBL,Daood author-curated ChEMBL records,1.0,ZQPKOSBVHGIUIN-UHFFFAOYSA-N,ZQPKOSBVHGIUIN-UHFFFAOYSA-N,CNC(=O)C(C)(C)n1cc(Nc2ncc(C(F)(F)F)c(NC)n2)c(C)n1,,c1cnc(Nc2cn[nH]c2)nc1,371.367,2.2667,96.76,,,,,,T10_AUD_00299,https://pmc.ncbi.nlm.nih.gov/articles/PMC12587445/,author-curated candidate; not Tier A direct assay truth,,ZQPKOSBVHGIUIN-UHFFFAOYSA-N,ZQPKOSBVHGIUIN-UHFFFAOYSA-N,CNC(=O)C(C)(C)n1cc(Nc2ncc(C(F)(F)F)c(NC)n2)c(C)n1,CNC(=O)C(C)(C)n1cc(Nc2ncc(C(F)(F)F)c(NC)n2)c(C)n1,ZQPKOSBVHGIUIN-UHFFFAOYSA-N,match,c1cnc(Nc2cn[nH]c2)nc1,C1CCC(CC2CCCC2)CC1
CAND::T10_AUD_00300,ABCB1,,1,1,candidate_supervised,B_author_curated_no_row_primary_assay,ChEMBL,Daood author-curated ChEMBL records,1.0,APQJMFQVGOJLPM-UHFFFAOYSA-N,APQJMFQVGOJLPM-UHFFFAOYSA-N,CNC(=O)Nc1ccc(-c2ccc(CN3CCc4cc(OC)c(OC)cc4C3)cc2)cc1,,c1ccc(-c2ccc(CN3CCc4ccccc4C3)cc2)cc1,431.536,4.6804,62.83,,,,,,T10_AUD_00300,https://pmc.ncbi.nlm.nih.gov/articles/PMC12587445/,author-curated candidate; not Tier A direct assay truth,,APQJMFQVGOJLPM-UHFFFAOYSA-N,APQJMFQVGOJLPM-UHFFFAOYSA-N,CNC(=O)Nc1ccc(-c2ccc(CN3CCc4cc(OC)c(OC)cc4C3)cc2)cc1,CNC(=O)Nc1ccc(-c2ccc(CN3CCc4cc(OC)c(OC)cc4C3)cc2)cc1,APQJMFQVGOJLPM-UHFFFAOYSA-N,match,c1ccc(-c2ccc(CN3CCc4ccccc4C3)cc2)cc1,C1CCC(C2CCC(CC3CCC4CCCCC4C3)CC2)CC1
CAND::T10_AUD_00302,ABCB1,AXITINIB,1,1,candidate_supervised,B_author_curated_no_row_primary_assay,ChEMBL,Daood author-curated ChEMBL records,1.0,RITAVMQDGBJQJZ-UHFFFAOYSA-N,RITAVMQDGBJQJZ-UHFFFAOYSA-N,CNC(=O)c1ccccc1Sc1ccc2c(C=Cc3ccccn3)[nH]nc2c1,,C(=Cc1[nH]nc2cc(Sc3ccccc3)ccc12)c1ccccn1,386.48,4.6391,70.67,,,,,,T10_AUD_00302,https://pmc.ncbi.nlm.nih.gov/articles/PMC12587445/,author-curated candidate; not Tier A direct assay truth,AXITINIB,RITAVMQDGBJQJZ-UHFFFAOYSA-N,RITAVMQDGBJQJZ-UHFFFAOYSA-N,CNC(=O)c1ccccc1Sc1ccc2c(C=Cc3ccccn3)[nH]nc2c1,CNC(=O)c1ccccc1Sc1ccc2c(C=Cc3ccccn3)[nH]nc2c1,RITAVMQDGBJQJZ-UHFFFAOYSA-N,match,C(=Cc1[nH]nc2cc(Sc3ccccc3)ccc12)c1ccccn1,C1CCC(CCC2CCC3CC(CC4CCCCC4)CCC23)CC1
CAND::T10_AUD_00304,ABCB1,,1,1,candidate_supervised,B_author_curated_no_row_primary_assay,ChEMBL,Daood author-curated ChEMBL records,1.0,GIAUJOMDUOPYLU-LYYAWOSHSA-N,GIAUJOMDUOPYLU-LYYAWOSHSA-N,CNC(C)C(=O)NC(C(=O)N1C[C@H]2CCCN2CC1C(=O)N[C@@H]1CCOc2ccccc21)C1CCCCC1,,O=C(NC1CCOc2ccccc21)C1CN2CCCC2CN1C(=O)CC1CCCCC1,525.694,1.9746,103.01,,,,,,T10_AUD_00304,https://pmc.ncbi.nlm.nih.gov/articles/PMC12587445/,author-curated candidate; not Tier A direct assay truth,,GIAUJOMDUOPYLU-LYYAWOSHSA-N,GIAUJOMDUOPYLU-LYYAWOSHSA-N,CNC(C)C(=O)NC(C(=O)N1C[C@H]2CCCN2CC1C(=O)N[C@@H]1CCOc2ccccc21)C1CCCCC1,CNC(C)C(=O)NC(C(=O)N1CC2CCCN2CC1C(=O)NC1CCOc2ccccc21)C1CCCCC1,GIAUJOMDUOPYLU-LYYAWOSHSA-N,match,O=C(NC1CCOc2ccccc21)C1CN2CCCC2CN1C(=O)CC1CCCCC1,CC(CC1CCCCC1)C1CC2CCCC2CC1C(C)CC1CCCC2CCCCC21
CAND::T10_AUD_00305,ABCB1,,1,1,candidate_supervised,B_author_curated_no_row_primary_assay,ChEMBL,Daood author-curated ChEMBL records,1.0,FIXMENDEDQBFFM-RVOWYBLLSA-N,FIXMENDEDQBFFM-RVOWYBLLSA-N,CNC(C)C(=O)NC(C(=O)N1C[C@H]2Cc3ccccc3N2CC1C(=O)N[C@@H]1CCOc2ccccc21)C1CCCCC1,,O=C(NC1CCOc2ccccc21)C1CN2c3ccccc3CC2CN1C(=O)CC1CCCCC1,573.738,2.9415,103.01,,,,,,T10_AUD_00305,https://pmc.ncbi.nlm.nih.gov/articles/PMC12587445/,author-curated candidate; not Tier A direct assay truth,,FIXMENDEDQBFFM-RVOWYBLLSA-N,FIXMENDEDQBFFM-RVOWYBLLSA-N,CNC(C)C(=O)NC(C(=O)N1C[C@H]2Cc3ccccc3N2CC1C(=O)N[C@@H]1CCOc2ccccc21)C1CCCCC1,CNC(C)C(=O)NC(C(=O)N1CC2Cc3ccccc3N2CC1C(=O)NC1CCOc2ccccc21)C1CCCCC1,FIXMENDEDQBFFM-RVOWYBLLSA-N,match,O=C(NC1CCOc2ccccc21)C1CN2c3ccccc3CC2CN1C(=O)CC1CCCCC1,CC(CC1CCCCC1)C1CC2CC3CCCCC3C2CC1C(C)CC1CCCC2CCCCC21
CAND::T10_AUD_00306,ABCB1,KETAMINE,0,0,candidate_supervised,B_author_curated_no_row_primary_assay,ChEMBL,Daood author-curated ChEMBL records,1.0,YQEZLKZALYSWHR-UHFFFAOYSA-N,YQEZLKZALYSWHR-UHFFFAOYSA-N,CNC1(c2ccccc2Cl)CCCCC1=O,,O=C1CCCCC1c1ccccc1,237.73,2.8978,29.1,,,,,,T10_AUD_00306,https://pmc.ncbi.nlm.nih.gov/articles/PMC12587445/,author-curated candidate; not Tier A direct assay truth,KETAMINE,YQEZLKZALYSWHR-UHFFFAOYSA-N,YQEZLKZALYSWHR-UHFFFAOYSA-N,CNC1(c2ccccc2Cl)CCCCC1=O,CNC1(c2ccccc2Cl)CCCCC1=O,YQEZLKZALYSWHR-UHFFFAOYSA-N,match,O=C1CCCCC1c1ccccc1,CC1CCCCC1C1CCCCC1
CAND::T10_AUD_00309,ABCB1,,1,1,candidate_supervised,B_author_curated_no_row_primary_assay,ChEMBL,Daood author-curated ChEMBL records,1.0,WLOBUUJURNEQCL-UHFFFAOYSA-N,WLOBUUJURNEQCL-UHFFFAOYSA-N,CNCCCC(C#N)(c1ccc(OC)c(OC)c1)C(C)C,,c1ccccc1,290.407,3.1208,54.28,,,,,,T10_AUD_00309,https://pmc.ncbi.nlm.nih.gov/articles/PMC12587445/,author-curated candidate; not Tier A direct assay truth,,WLOBUUJURNEQCL-UHFFFAOYSA-N,WLOBUUJURNEQCL-UHFFFAOYSA-N,CNCCCC(C#N)(c1ccc(OC)c(OC)c1)C(C)C,CNCCCC(C#N)(c1ccc(OC)c(OC)c1)C(C)C,WLOBUUJURNEQCL-UHFFFAOYSA-N,match,c1ccccc1,C1CCCCC1
CAND::T10_AUD_00310,ABCB1,SUMATRIPTAN,0,0,candidate_supervised,B_author_curated_no_row_primary_assay,ChEMBL,Daood author-curated ChEMBL records,1.0,KQKPFRSPSRPDEB-UHFFFAOYSA-N,KQKPFRSPSRPDEB-UHFFFAOYSA-N,CNS(=O)(=O)Cc1ccc2[nH]cc(CCN(C)C)c2c1,,c1ccc2[nH]ccc2c1,295.408,1.3212,65.2,,,,,,T10_AUD_00310,https://pmc.ncbi.nlm.nih.gov/articles/PMC12587445/,author-curated candidate; not Tier A direct assay truth,SUMATRIPTAN,KQKPFRSPSRPDEB-UHFFFAOYSA-N,KQKPFRSPSRPDEB-UHFFFAOYSA-N,CNS(=O)(=O)Cc1ccc2[nH]cc(CCN(C)C)c2c1,CNS(=O)(=O)Cc1ccc2[nH]cc(CCN(C)C)c2c1,KQKPFRSPSRPDEB-UHFFFAOYSA-N,match,c1ccc2[nH]ccc2c1,C1CCC2CCCC2C1
CAND::T10_AUD_00311,ABCB1,,1,1,candidate_supervised,B_author_curated_no_row_primary_assay,ChEMBL,Daood author-curated ChEMBL records,1.0,WUBLYECGKVDFTH-UHFFFAOYSA-N,WUBLYECGKVDFTH-UHFFFAOYSA-N,CNc1cc(-c2cccnc2Oc2ccc(Nc3nc4c(F)c(F)ccc4[nH]3)cc2)ccn1,,c1cnc(Oc2ccc(Nc3nc4ccccc4[nH]3)cc2)c(-c2ccncc2)c1,444.445,5.8757,87.75,,,,,,T10_AUD_00311,https://pmc.ncbi.nlm.nih.gov/articles/PMC12587445/,author-curated candidate; not Tier A direct assay truth,,WUBLYECGKVDFTH-UHFFFAOYSA-N,WUBLYECGKVDFTH-UHFFFAOYSA-N,CNc1cc(-c2cccnc2Oc2ccc(Nc3nc4c(F)c(F)ccc4[nH]3)cc2)ccn1,CNc1cc(-c2cccnc2Oc2ccc(Nc3nc4c(F)c(F)ccc4[nH]3)cc2)ccn1,WUBLYECGKVDFTH-UHFFFAOYSA-N,match,c1cnc(Oc2ccc(Nc3nc4ccccc4[nH]3)cc2)c(-c2ccncc2)c1,C1CCC(C2CCCCC2CC2CCC(CC3CC4CCCCC4C3)CC2)CC1
